BRIDGE_WGS_HOR_15871 BRIDGE_WGS_HOR_15871 8.838965419
BRIDGE_WGS_HOR_15895 BRIDGE_WGS_HOR_15895 45.94520431
BRIDGE_WGS_HOR_15898 BRIDGE_WGS_HOR_15898 24.44520431
BRIDGE_WGS_HOR_15905 BRIDGE_WGS_HOR_15905 87.20696184
BRIDGE_WGS_HOR_15908 BRIDGE_WGS_HOR_15908 28.07198138
BRIDGE_WGS_HOR_15922 BRIDGE_WGS_HOR_15922 28.14089595
BRIDGE_WGS_HOR_16071 BRIDGE_WGS_HOR_16071 59.06693412
BRIDGE_WGS_HOR_16078 BRIDGE_WGS_HOR_16078 129.3075626
BRIDGE_WGS_HOR_16112 BRIDGE_WGS_HOR_16112 23.36523956
BRIDGE_WGS_HOR_16149 BRIDGE_WGS_HOR_16149 29.91132176
BRIDGE_WGS_HOR_1626 BRIDGE_WGS_HOR_1626 68.1033527
BRIDGE_WGS_HOR_16358 BRIDGE_WGS_HOR_16358 45.4713806
BRIDGE_WGS_HOR_16569 BRIDGE_WGS_HOR_16569 37.05518507
BRIDGE_WGS_HOR_17077 BRIDGE_WGS_HOR_17077 21.21665733
BRIDGE_WGS_HOR_17169 BRIDGE_WGS_HOR_17169 -3.864481244
BRIDGE_WGS_HOR_17591 BRIDGE_WGS_HOR_17591 21.61605655
BRIDGE_WGS_HOR_17649 BRIDGE_WGS_HOR_17649 -1.350435769
BRIDGE_WGS_HOR_1780 BRIDGE_WGS_HOR_1780 41.2315823
BRIDGE_WGS_HOR_18087 BRIDGE_WGS_HOR_18087 40.42101725
BRIDGE_WGS_HOR_1816 BRIDGE_WGS_HOR_1816 22.83636866
BRIDGE_WGS_HOR_18201 BRIDGE_WGS_HOR_18201 50.04999066
BRIDGE_WGS_HOR_18220 BRIDGE_WGS_HOR_18220 25.14089595
BRIDGE_WGS_HOR_18300 BRIDGE_WGS_HOR_18300 2.442494061
BRIDGE_WGS_HOR_18364 BRIDGE_WGS_HOR_18364 27.69249406
BRIDGE_WGS_HOR_18381 BRIDGE_WGS_HOR_18381 57.21665733
BRIDGE_WGS_HOR_18382 BRIDGE_WGS_HOR_18382 25.04029517
BRIDGE_WGS_HOR_18385 BRIDGE_WGS_HOR_18385 41.33896542
BRIDGE_WGS_HOR_18681 BRIDGE_WGS_HOR_18681 37.67229875
BRIDGE_WGS_HOR_18795 BRIDGE_WGS_HOR_18795 10.07798843
BRIDGE_WGS_HOR_18824 BRIDGE_WGS_HOR_18824 21.02170786
BRIDGE_WGS_HOR_18913 BRIDGE_WGS_HOR_18913 36.25472382
BRIDGE_WGS_HOR_18917 BRIDGE_WGS_HOR_18917 57.72185174
